,target_id,tpm
2725,AC009962.1,0.00837833333128619
2726,AC009963.1,0
2727,AC009963.2,5.19172309269094
2728,AC009963.3,0
2729,AC009965.1,0
2730,AC009965.2,0
2731,AC009967.1,0.0261894216801842
2732,AC009969.1,0
2733,AC009970.1,0
2734,AC009971.1,0.0330718971940855
2735,AC009974.1,0
2736,AC009975.1,0
2737,AC009975.2,0
2738,AC009977.1,0
2739,AC009987.1,0
2740,AC009988.1,0
2741,AC009994.1,0
2742,AC009996.1,0
2743,AC009997.1,0
2744,AC010082.1,0
2745,AC010086.1,0
2746,AC010086.2,0
2747,AC010087.1,0
2748,AC010095.1,0
2749,AC010096.1,0
2750,AC010099.1,0
2751,AC010099.2,0
2752,AC010099.3,0
2753,AC010105.1,0
2754,AC010132.1,0
2755,AC010132.2,0
2756,AC010132.3,10.0332666118603
2757,AC010132.4,0
2758,AC010133.1,0
2759,AC010136.1,0.0444536345564139
2760,AC010139.1,0
2761,AC010141.1,0
2762,AC010141.2,0
2763,AC010145.1,0
2764,AC010148.1,0
2765,AC010149.1,0
2766,AC010149.2,0
2767,AC010153.1,0
2768,AC010154.1,0
2769,AC010157.1,0
2770,AC010157.2,0
2771,AC010163.1,0
2772,AC010163.2,0
2773,AC010168.1,0.0342659794874986
2774,AC010168.2,0.763799536648691
2775,AC010173.1,0
2776,AC010175.1,0
2777,AC010177.1,0
2778,AC010181.1,0
2779,AC010181.2,0
2780,AC010182.1,0.0136055542664938
2781,AC010183.1,0
2782,AC010183.2,0
2783,AC010185.1,0.0783764054255489
2784,AC010186.1,0
2785,AC010186.2,0
2786,AC010186.3,0.00658745944465885
2787,AC010186.4,3.17683534451969
2788,AC010196.1,0
2789,AC010196.2,0
2790,AC010197.1,0
2791,AC010197.2,0.0514696441130941
2792,AC010198.1,0
2793,AC010198.2,0.012286749742008
2794,AC010200.1,0.0852844649791686
2795,AC010200.2,0
2796,AC010201.1,0
2797,AC010201.2,0
2798,AC010202.1,0
2799,AC010203.1,0.74110459417328
2800,AC010203.2,0
2801,AC010205.1,0
2802,AC010207.1,0
2803,AC010210.1,0
2804,AC010223.1,0
2805,AC010226.1,3.05434025720274
2806,AC010230.1,0
2807,AC010240.1,0
2808,AC010240.2,0.183105732527915
2809,AC010240.3,0
2810,AC010245.1,0.0285212117694287
2811,AC010245.2,0
2812,AC010247.1,0
2813,AC010247.2,0
2814,AC010255.1,0.0293515997075527
2815,AC010255.2,0
2816,AC010255.3,0.124165154953119
2817,AC010260.1,0.683548917303124
2818,AC010261.1,0
2819,AC010261.2,0.201994995450119
2820,AC010265.1,0
2821,AC010266.1,0
2822,AC010266.2,0
2823,AC010267.1,0
2824,AC010271.1,0
2825,AC010271.2,0
2826,AC010273.1,0.369448387838282
2827,AC010273.2,0
2828,AC010275.1,0
2829,AC010280.1,0
2830,AC010280.2,0
2831,AC010280.3,0
2832,AC010285.1,0
2833,AC010285.2,0
2834,AC010285.3,0
2835,AC010287.1,0
2836,AC010291.1,0
2837,AC010300.1,0.00306320651055705
2838,AC010301.1,0
2839,AC010306.1,0.269304154627885
2840,AC010307.1,0
2841,AC010307.2,0
2842,AC010307.3,0
2843,AC010307.4,0
2844,AC010319.1,0
2845,AC010319.2,0.793677139571851
2846,AC010319.3,0
2847,AC010319.4,0.0318235726935313
2848,AC010319.5,0
2849,AC010320.1,0
2850,AC010320.2,0.359351117237041
2851,AC010320.3,0
2852,AC010320.4,0.00893179762567607
2853,AC010320.5,0
2854,AC010323.1,0
2855,AC010323.2,0.0399172553495965
2856,AC010325.1,0
2857,AC010325.2,0.195317119045995
2858,AC010325.3,0
2859,AC010326.1,0
2860,AC010326.2,0.242722014516703
2861,AC010326.3,0.0396230193360977
2862,AC010326.4,0.205383733214347
2863,AC010327.1,0
2864,AC010327.2,0
2865,AC010327.3,0.0433933717492101
2866,AC010327.4,0
2867,AC010327.5,0.293941864241055
2868,AC010328.1,0.00783900593377861
2869,AC010328.2,0.0337448370369538
2870,AC010328.3,0.184410402796151
2871,AC010329.1,0.0204248882606243
2872,AC010329.2,0.023920799491856
2873,AC010329.3,0
2874,AC010329.4,0.0204248882606243
2875,AC010329.5,0
2876,AC010330.1,0
2877,AC010331.1,0
2878,AC010332.1,0
2879,AC010332.2,0.00893165628758992
2880,AC010333.1,0
2881,AC010333.2,0
2882,AC010333.3,0
2883,AC010335.1,0
2884,AC010336.1,0.0109043550865307
2885,AC010336.2,0
2886,AC010336.3,0.411905567391051
2887,AC010336.4,0
2888,AC010336.5,0
2889,AC010336.6,0
2890,AC010336.7,0
2891,AC010338.1,0
2892,AC010342.1,0.0279411881182494
2893,AC010343.1,0.109884763990683
2894,AC010343.2,0
2895,AC010343.3,0
2896,AC010350.1,0
2897,AC010359.1,0
2898,AC010368.1,0.0616185944384791
2899,AC010374.1,0
2900,AC010374.2,0
2901,AC010376.1,0
2902,AC010378.1,0
2903,AC010385.1,0
2904,AC010385.2,0
2905,AC010385.3,0
2906,AC010387.1,0
2907,AC010395.1,0
2908,AC010395.2,0
2909,AC010401.1,0.129563823297758
2910,AC010401.2,0.041360885379922
2911,AC010406.1,0
2912,AC010409.1,0.0597157734904305
2913,AC010409.2,0
2914,AC010420.1,0
2915,AC010422.1,0
2916,AC010422.2,0
2917,AC010422.3,2.76440899440213
2918,AC010422.4,0.0474236758138846
2919,AC010422.5,0
2920,AC010422.6,5.71534837967902
2921,AC010422.7,2.53547126789421
2922,AC010422.8,2.52323002179917
2923,AC010424.1,0
2924,AC010424.2,0
2925,AC010424.3,0
2926,AC010425.1,0
2927,AC010442.1,0
2928,AC010442.2,0
2929,AC010442.3,0
2930,AC010445.1,0
2931,AC010451.1,0
2932,AC010451.2,0
2933,AC010451.3,0
2934,AC010457.1,0
2935,AC010460.1,0
2936,AC010460.2,0
2937,AC010460.3,0.0110833098514475
2938,AC010463.1,0.0933843091708018
2939,AC010463.2,0
2940,AC010463.3,0
2941,AC010468.1,0.285247723204423
2942,AC010468.2,0.0660752976187159
2943,AC010468.3,0
2944,AC010469.1,0.418816662566865
2945,AC010469.2,0.05641204893349
2946,AC010476.1,0
2947,AC010478.1,0
2948,AC010485.1,0.0350145214030555
2949,AC010486.1,0
2950,AC010486.2,0
2951,AC010486.3,0.0199857853059685
2952,AC010487.1,0.410408366645009
2953,AC010487.2,0
2954,AC010487.3,20.3273670222626
2955,AC010487.4,0
2956,AC010491.1,0
2957,AC010492.1,0
2958,AC010492.2,0
2959,AC010492.3,0
2960,AC010493.1,0
2961,AC010501.1,0.0953863594743101
2962,AC010503.1,0
2963,AC010503.2,0
2964,AC010503.3,0
2965,AC010503.4,0.895932598082422
2966,AC010504.1,0
2967,AC010504.2,0
2968,AC010507.1,0
2969,AC010507.2,0.18285297349522
2970,AC010511.1,0
2971,AC010518.1,0
2972,AC010519.1,0
2973,AC010522.1,15.9687156932959
2974,AC010524.1,0
2975,AC010525.1,0
2976,AC010525.2,0
2977,AC010528.1,0
2978,AC010530.1,0
2979,AC010531.1,0.46163838227323
2980,AC010531.2,0
2981,AC010531.3,0.0505096025123356
2982,AC010531.4,0
2983,AC010531.5,0.0717502928330066
2984,AC010531.6,1.93956695688052
2985,AC010531.7,0
2986,AC010536.1,0
2987,AC010536.2,0
2988,AC010536.3,0.192764305582829
2989,AC010538.1,0.0699606733156328
2990,AC010542.1,0.425918082120059
2991,AC010542.2,0
2992,AC010542.3,0.11378591638711
2993,AC010542.4,0.479434447466599
2994,AC010542.5,2.40241277897295
2995,AC010546.1,0
2996,AC010547.1,0
2997,AC010547.2,0
2998,AC010547.3,0
2999,AC010547.4,0.473957682404207
3000,AC010547.5,0
3001,AC010547.6,0
3002,AC010551.1,0
3003,AC010551.2,0
3004,AC010551.3,0
3005,AC010587.1,0
3006,AC010587.2,0
3007,AC010591.1,0
3008,AC010595.1,0
3009,AC010598.1,0
3010,AC010601.1,0.114384092446428
3011,AC010605.1,0.0816449202384261
3012,AC010608.1,0
3013,AC010609.1,0
3014,AC010614.1,0.782485846929418
3015,AC010615.1,6.87243832515611
3016,AC010615.2,0.0102256670890648
3017,AC010615.3,0.967860958621933
3018,AC010615.4,0
3019,AC010616.1,5.27056791880212
3020,AC010616.2,0
3021,AC010618.1,51.8987643558244
3022,AC010618.2,0.0570198766244652
3023,AC010618.3,0
3024,AC010618.4,0.896984167095653
3025,AC010619.1,0.248954129912067
3026,AC010619.2,0.0847625276601914
3027,AC010620.1,0.0193416723486414
3028,AC010620.2,0.12473423127994
3029,AC010624.1,0.1267381307
3030,AC010624.2,0
3031,AC010624.3,0.406796862368058
3032,AC010624.4,0.0930376556408243
3033,AC010625.1,0
3034,AC010627.1,0
3035,AC010631.1,0
3036,AC010632.1,0
3037,AC010632.2,0
3038,AC010632.3,0
3039,AC010634.1,0
3040,AC010636.1,0
3041,AC010636.2,12.7885767480969
3042,AC010638.1,0
3043,AC010641.1,0
3044,AC010642.1,0.0151344970901903
3045,AC010642.2,0
3046,AC010643.1,0.00494937128609631
3047,AC010646.1,2.596371857956
3048,AC010649.1,0
3049,AC010653.1,0.045426510607265
3050,AC010653.3,0.456760279862382
3051,AC010654.1,0
3052,AC010655.1,0.143233240164672
3053,AC010655.2,1.8310979348599
3054,AC010655.3,0.691506734759828
3055,AC010655.4,2.26277156596192
3056,AC010677.1,0.221650973920152
3057,AC010677.2,0
3058,AC010678.1,0
3059,AC010680.1,0.969511019572053
3060,AC010680.2,2.29569565610477
3061,AC010680.3,1.36473134723905
3062,AC010680.4,4.83355830094999
3063,AC010680.5,0.0599869165486928
3064,AC010683.1,0
3065,AC010719.1,0
3066,AC010722.1,0
3067,AC010723.1,0
3068,AC010724.1,0
3069,AC010724.2,0
3070,AC010724.3,2.81297375591982
3071,AC010729.1,0
3072,AC010731.1,0
3073,AC010731.2,0
3074,AC010731.3,0
3075,AC010733.1,5.68233759526543
3076,AC010733.2,0
3077,AC010735.1,0.0186371955784736
3078,AC010735.2,0
3079,AC010737.1,0.0440646547930951
3080,AC010738.1,0
3081,AC010740.1,0.0323014111084107
3082,AC010745.1,0
3083,AC010745.2,0
3084,AC010745.3,0
3085,AC010745.4,0
3086,AC010745.5,0
3087,AC010746.1,0
3088,AC010754.1,0
3089,AC010760.1,0
3090,AC010761.1,8.11892518027819
3091,AC010761.2,1.16356011875221
3092,AC010761.3,0
3093,AC010761.4,0
3094,AC010761.5,2.0907271269019
3095,AC010761.6,0
3096,AC010761.7,0
3097,AC010768.1,1.04442091657397
3098,AC010768.2,0.0858290630755372
3099,AC010768.3,0
3100,AC010768.4,0
3101,AC010776.1,0
3102,AC010776.2,0.075225175832124
3103,AC010776.3,0
3104,AC010789.1,0
3105,AC010809.1,0
3106,AC010809.2,0.242233786143926
3107,AC010809.3,0
3108,AC010834.1,3.86214618048946
3109,AC010834.2,0
3110,AC010834.3,0.0516252091103473
3111,AC010857.1,0
3112,AC010864.1,0.0116464000809934
3113,AC010867.1,0.0165011927311112
3114,AC010878.1,0.0727730934328469
3115,AC010880.1,0
3116,AC010881.1,0
3117,AC010883.1,1.99316980633914
3118,AC010884.1,0
3119,AC010886.1,0.00568634286871707
3120,AC010889.1,0
3121,AC010891.1,0
3122,AC010894.1,0
3123,AC010894.2,0
3124,AC010894.3,0
3125,AC010894.4,6.06008086020183
3126,AC010900.1,0.013969215970666
3127,AC010900.2,0
3128,AC010904.1,0
3129,AC010904.2,0
3130,AC010907.1,0.0272179962016772
3131,AC010907.2,0
3132,AC010913.1,0.00596421311680565
3133,AC010928.1,0
3134,AC010928.2,0
3135,AC010928.3,0
3136,AC010931.1,0
3137,AC010931.2,0.0064195405821965
3138,AC010931.3,0
3139,AC010967.1,0
3140,AC010967.2,0
3141,AC010967.3,0
3142,AC010969.1,0.00686360762500813
3143,AC010969.2,0.00499792215649184
3144,AC010970.1,801.288515556628
3145,AC010973.1,1.3377519608779
3146,AC010973.2,0.91432933285568
3147,AC010974.1,0
3148,AC010975.1,0
3149,AC010975.2,0
3150,AC010975.3,0
3151,AC010976.1,0.474058304155636
3152,AC010976.2,0
3153,AC010978.1,1.66792097635301
3154,AC010980.1,0
3155,AC010980.2,0
3156,AC010982.1,0
3157,AC010983.1,0
3158,AC010997.1,0
3159,AC010997.2,0
3160,AC010997.3,0.16305206255447
3161,AC010997.4,0
3162,AC010997.5,0
3163,AC010998.1,0
3164,AC010998.2,0.0369252566118332
3165,AC010998.3,0
3166,AC010999.1,0
3167,AC010999.2,0
3168,AC011005.1,0.0292375387127101
3169,AC011005.2,0
3170,AC011005.3,0
3171,AC011005.4,0
3172,AC011008.1,0
3173,AC011037.1,0
3174,AC011043.1,0
3175,AC011043.2,0
3176,AC011092.1,0.454668095470445
3177,AC011092.2,0.123142560915599
3178,AC011095.1,0
3179,AC011120.1,0
3180,AC011120.2,0
3181,AC011124.1,0
3182,AC011124.2,0
3183,AC011131.1,0
3184,AC011139.1,0
3185,AC011193.1,0
3186,AC011193.2,0
3187,AC011195.1,0
3188,AC011195.2,0
3189,AC011196.1,0
3190,AC011225.1,0
3191,AC011228.1,0
3192,AC011233.1,0
3193,AC011239.1,0
3194,AC011242.1,0.160442386992998
3195,AC011243.1,0
3196,AC011247.1,0
3197,AC011247.2,0
3198,AC011257.1,0
3199,AC011270.1,0
3200,AC011284.1,0
3201,AC011287.1,0.142353835300664
3202,AC011287.2,0
3203,AC011290.1,0
3204,AC011290.2,0.448033583523057
3205,AC011294.1,0.026128578314025
3206,AC011295.1,0.188050450781155
3207,AC011295.2,0.219544796277751
3208,AC011297.1,0
3209,AC011298.1,0
3210,AC011298.2,0
3211,AC011298.3,0
3212,AC011306.1,0
3213,AC011313.1,0.180753907504851
3214,AC011330.1,14.3626482947535
3215,AC011330.2,0
3216,AC011330.3,0.441638029315849
3217,AC011333.1,0
3218,AC011337.1,0.351280816893334
3219,AC011342.1,0
3220,AC011352.1,0
3221,AC011352.2,0
3222,AC011352.3,0
3223,AC011362.1,0
3224,AC011363.1,0
3225,AC011365.1,0.00925280268505435
3226,AC011365.2,0.0341379103863848
3227,AC011369.1,0
3228,AC011373.1,0
3229,AC011374.1,0
3230,AC011374.2,0.0484433849315666
3231,AC011377.1,0.646327579033292
3232,AC011379.1,0.0108737352476722
3233,AC011379.2,0.00263253306356923
3234,AC011383.1,0
3235,AC011389.1,0
3236,AC011389.2,0
3237,AC011396.1,0
3238,AC011396.2,0
3239,AC011396.3,0.0506755957731589
3240,AC011405.1,0.343108421822329
3241,AC011405.2,0
3242,AC011406.1,1.8016807689048
3243,AC011410.1,0
3244,AC011411.1,0.0457717012647693
3245,AC011416.1,0.00995097356630546
3246,AC011416.2,0
3247,AC011416.3,0.00761782412685318
3248,AC011431.1,0
3249,AC011442.1,0
3250,AC011443.1,0
3251,AC011444.1,0
3252,AC011444.2,0
3253,AC011444.3,0
3254,AC011444.4,0.621918465356221
3255,AC011445.1,2.33141284959925
3256,AC011445.2,0
3257,AC011446.1,0
3258,AC011446.2,3.80916335511799
3259,AC011447.1,0.356325762171242
3260,AC011447.2,0.310563803041387
3261,AC011447.3,0.444594220971477
3262,AC011447.4,1.44074767715017
3263,AC011447.5,0
3264,AC011448.1,8.15867155632214
3265,AC011450.1,0.135522137921981
3266,AC011451.1,0.0834851453944632
3267,AC011451.2,0.0792276436307658
3268,AC011451.3,0
3269,AC011452.1,0
3270,AC011453.1,0.00752441159500093
3271,AC011453.2,0
3272,AC011455.1,0.0622331471112265
3273,AC011455.2,0.108499307900802
3274,AC011455.3,0.108499307900802
3275,AC011455.4,0.0622331471112265
3276,AC011458.1,0
3277,AC011458.2,0
3278,AC011460.1,0
3279,AC011461.1,0
3280,AC011462.1,112.295953012981
3281,AC011462.2,7.20081575296546
3282,AC011462.3,0
3283,AC011462.4,0
3284,AC011462.5,0
3285,AC011465.1,0.113573930515176
3286,AC011466.1,0
3287,AC011466.2,0
3288,AC011466.3,0.308778644976573
3289,AC011467.1,0
3290,AC011467.2,0
3291,AC011467.3,0
3292,AC011467.4,0
3293,AC011467.5,0
3294,AC011467.6,0
3295,AC011468.1,0.0329272675263042
3296,AC011468.2,0.082209425158641
3297,AC011468.3,0
3298,AC011468.4,0.149600701573137
3299,AC011468.5,0
3300,AC011471.1,0
3301,AC011471.2,0
3302,AC011471.4,0
3303,AC011472.1,0.0426798587419548
3304,AC011472.2,0
3305,AC011472.3,0
3306,AC011472.4,0
3307,AC011473.1,0
3308,AC011473.2,0
3309,AC011473.3,0.246991399940044
3310,AC011473.4,0.0139128685189203
3311,AC011474.1,0.0165663769334764
3312,AC011474.2,0
3313,AC011474.3,0
3314,AC011475.1,0
3315,AC011476.1,0
3316,AC011476.10,0.00274663831576997
3317,AC011476.11,0.00274663831576997
3318,AC011476.2,0.753519689542262
3319,AC011476.3,0
3320,AC011476.4,0.00274663831576997
3321,AC011476.5,0.00274663831576997
3322,AC011476.6,0.00274663831576997
3323,AC011476.7,0.753519689542262
3324,AC011476.8,0
3325,AC011476.9,0.00274663831576997
3326,AC011477.1,0.688253210847661
3327,AC011477.2,0
3328,AC011477.3,0.0768709278501683
3329,AC011477.4,0.192649372632677
3330,AC011477.5,0
3331,AC011477.6,0
3332,AC011477.7,0
3333,AC011478.1,0
3334,AC011479.1,0.484981282784752
3335,AC011479.2,0
3336,AC011479.3,0.018013113302099
3337,AC011481.1,46.5083364789427
3338,AC011481.2,0
3339,AC011481.3,0.493910149174144
3340,AC011483.1,0
3341,AC011483.2,0
3342,AC011484.1,0.5305555435923
3343,AC011487.1,0.0225095464202597
3344,AC011487.2,0
3345,AC011487.3,0
3346,AC011487.4,0
3347,AC011491.1,0
3348,AC011491.2,0
3349,AC011491.3,0
3350,AC011492.1,0
3351,AC011494.1,0
3352,AC011495.1,0.451110488566179
3353,AC011495.2,0
3354,AC011495.3,1.26977728087701e-07
3355,AC011497.1,0
3356,AC011497.2,5.08103296662647
3357,AC011498.1,0
3358,AC011498.2,0
3359,AC011498.3,0.686313405158438
3360,AC011498.4,0.278528543689877
3361,AC011498.5,0
3362,AC011498.6,0.408069456187856
3363,AC011499.1,0.110087079483203
3364,AC011500.1,0
3365,AC011500.2,0
3366,AC011500.3,0.939336635042022
3367,AC011503.1,0.167877720070556
3368,AC011503.2,0
3369,AC011503.3,0.022844403857436
3370,AC011506.1,0
3371,AC011507.1,0
3372,AC011509.1,0
3373,AC011509.2,0
3374,AC011510.1,0.299103682831832
3375,AC011511.1,0.0945105949350064
3376,AC011511.2,0.574620016755254
3377,AC011511.3,1.04234176397501
3378,AC011511.4,0.568894645746508
3379,AC011511.5,0.225903751007473
3380,AC011515.1,0
3381,AC011516.1,0
3382,AC011518.1,0
3383,AC011523.1,0
3384,AC011524.1,0
3385,AC011524.2,0
3386,AC011525.1,0.00275901807451733
3387,AC011525.2,0
3388,AC011529.1,9.27100553227172
3389,AC011530.1,0.605838358883323
3390,AC011551.1,0.0323676092821514
3391,AC011586.1,0
3392,AC011586.2,0
3393,AC011591.1,0
3394,AC011591.2,0
3395,AC011595.1,0
3396,AC011595.2,0
3397,AC011601.1,0
3398,AC011602.1,0
3399,AC011603.1,0
3400,AC011603.2,442.568117340763
3401,AC011603.3,0
3402,AC011603.4,0.159067428103034
3403,AC011604.1,0
3404,AC011604.2,0
3405,AC011611.1,0
3406,AC011611.2,0
3407,AC011611.3,15.5545683705855
3408,AC011611.4,0
3409,AC011611.5,3.56550306498089
3410,AC011611.6,0
3411,AC011625.1,0
3412,AC011626.1,0
3413,AC011632.1,0
3414,AC011632.2,0
3415,AC011676.1,0
3416,AC011676.2,0
3417,AC011676.3,0
3418,AC011676.4,0
3419,AC011700.1,0
3420,AC011718.1,0
3421,AC011726.1,0.200242984542727
3422,AC011726.2,0
3423,AC011726.3,0
3424,AC011731.1,1.31909431364704
3425,AC011742.1,0
3426,AC011742.2,0.395861711358548
3427,AC011742.3,0
3428,AC011747.1,0.0434065714786865
3429,AC011752.1,0
3430,AC011753.1,0
3431,AC011753.2,0.0421164529835683
3432,AC011753.3,0
3433,AC011753.4,0
3434,AC011754.1,0
3435,AC011767.1,0.532021558068556
3436,AC011773.1,3.23008366610595
3437,AC011773.2,0
3438,AC011773.3,0.0287860717476467
3439,AC011773.4,0.0143965759141505
3440,AC011815.1,0.00361640918655162
3441,AC011815.2,0
3442,AC011816.1,0
3443,AC011816.2,0
3444,AC011824.1,0
3445,AC011824.2,0
3446,AC011824.3,0
3447,AC011824.4,0
3448,AC011825.1,0.247375880528083
3449,AC011825.2,0
3450,AC011825.3,13.2182365372738
3451,AC011825.4,0
3452,AC011840.1,0
3453,AC011840.2,0
3454,AC011840.3,0
3455,AC011840.4,0.0300503407128466
3456,AC011841.1,0
3457,AC011853.1,0
3458,AC011853.2,0
3459,AC011890.1,0
3460,AC011890.2,0
3461,AC011891.1,0
3462,AC011891.2,0
3463,AC011893.1,0.00915983845353211
3464,AC011894.1,0
3465,AC011897.1,0
3466,AC011899.1,0
3467,AC011899.2,0
3468,AC011899.3,0
3469,AC011899.4,0.0121223724158563
3470,AC011900.1,0
3471,AC011901.1,0
3472,AC011904.1,0
3473,AC011912.1,0.00292743430509564
3474,AC011921.1,0
3475,AC011921.2,0
3476,AC011921.3,0.188608237460609
3477,AC011933.1,1.01928140480065
3478,AC011933.2,0
3479,AC011933.3,0
3480,AC011933.4,0
3481,AC011939.1,11.9173128027962
3482,AC011939.2,0
3483,AC011939.3,0
3484,AC011944.1,1.54729047536762
3485,AC011978.1,0
3486,AC011978.2,0
3487,AC011979.1,0.283230219984658
3488,AC011979.2,0
3489,AC011990.1,0
3490,AC011994.1,0
3491,AC011995.1,0
3492,AC011995.2,0
3493,AC011997.1,0.123516004792602
3494,AC011998.1,0
3495,AC011998.2,0
3496,AC011998.3,0
3497,AC011999.1,0.0186834422033229
3498,AC012005.1,0
3499,AC012005.2,0
3500,AC012038.1,0
3501,AC012038.2,0
3502,AC012044.1,0.138256264759363
3503,AC012050.1,0
3504,AC012055.1,0
3505,AC012055.2,0
3506,AC012065.1,0
3507,AC012065.2,0
3508,AC012065.3,0
3509,AC012065.4,0
3510,AC012065.5,0
3511,AC012066.1,6.47159245671858
3512,AC012070.1,0
3513,AC012073.1,1.13426904078886
3514,AC012074.1,0
3515,AC012075.1,0
3516,AC012078.1,0
3517,AC012081.1,0
3518,AC012085.1,108.84839488109
3519,AC012085.2,0
3520,AC012087.1,0
3521,AC012087.2,0
3522,AC012100.1,0
3523,AC012100.2,2.39808370797831
3524,AC012103.1,0.0267952358628915
3525,AC012119.1,0
3526,AC012123.1,0.0105938007174079
3527,AC012123.2,0
3528,AC012146.1,0
3529,AC012146.2,0
3530,AC012146.3,0
3531,AC012146.4,0
3532,AC012150.1,0
3533,AC012150.2,0
3534,AC012157.1,1.92779928206745
3535,AC012158.1,0
3536,AC012158.2,0
3537,AC012170.1,0.57170002042459
3538,AC012170.2,2.93877138129167
3539,AC012170.3,0.621865101102851
3540,AC012173.1,1.3623618567435
3541,AC012174.1,0
3542,AC012175.1,0
3543,AC012181.1,0
3544,AC012181.2,0.0784773146647584
3545,AC012182.1,0
3546,AC012184.1,0
3547,AC012184.2,10.0727144687545
3548,AC012184.3,0.541954778573499
3549,AC012184.4,0.0206648066234222
3550,AC012186.1,0
3551,AC012186.2,0
3552,AC012213.1,0
3553,AC012213.2,0.00422057252636779
3554,AC012213.3,0
3555,AC012213.4,0
3556,AC012213.5,0.047833818398928
3557,AC012229.1,0
3558,AC012236.1,12.3755013065928
3559,AC012254.1,0
3560,AC012254.2,24.8366119830676
3561,AC012254.3,0
3562,AC012254.4,0.32839209341008
3563,AC012291.1,0
3564,AC012291.2,0.0317141363297646
3565,AC012301.1,0
3566,AC012306.1,0
3567,AC012306.2,0
3568,AC012307.1,0
3569,AC012308.1,0
3570,AC012309.1,1.31902585650416
3571,AC012309.2,0.147531037749505
3572,AC012313.1,0.213001758429691
3573,AC012313.2,0.413586957286935
3574,AC012313.3,0.205615159983568
3575,AC012313.5,0
3576,AC012313.6,0
3577,AC012313.7,0
3578,AC012313.8,0.0064434669031215
3579,AC012313.9,0.638474472167313
3580,AC012314.1,45.8592391231108
3581,AC012314.10,180.650901093477
3582,AC012314.11,0.146611039807475
3583,AC012314.12,0.00833517236322342
3584,AC012314.13,0.146611039807475
3585,AC012314.14,0.00833517236322342
3586,AC012314.15,0.0364238099953272
3587,AC012314.16,0.146611039807475
3588,AC012314.17,180.650901093477
3589,AC012314.18,45.8592391231108
3590,AC012314.19,45.8592391231108
3591,AC012314.2,0
3592,AC012314.20,0.0364238099953272
3593,AC012314.21,0.0364238099953272
3594,AC012314.22,0
3595,AC012314.23,45.8592391231108
3596,AC012314.24,0.00833517236322342
3597,AC012314.25,0.149307435297437
3598,AC012314.26,0.146611039807475
3599,AC012314.27,45.8592391231108
3600,AC012314.28,0
3601,AC012314.29,180.650901093477
3602,AC012314.3,0.0364238099953272
3603,AC012314.30,0.146611039807475
3604,AC012314.31,180.650901093477
3605,AC012314.32,0.0364238099953272
3606,AC012314.33,0.00833517236322342
3607,AC012314.34,0.146611039807475
3608,AC012314.35,45.8592391231108
3609,AC012314.36,0
3610,AC012314.37,0
3611,AC012314.38,0.146611039807475
3612,AC012314.39,0.00833517236322342
3613,AC012314.4,180.650901093477
3614,AC012314.40,180.650901093477
3615,AC012314.41,0
3616,AC012314.42,0.00833517236322342
3617,AC012314.43,45.8592391231108
3618,AC012314.44,0
3619,AC012314.5,0.357192161773273
3620,AC012314.6,0.146611039807475
3621,AC012314.7,0.0364238099953272
3622,AC012314.8,0
3623,AC012314.9,45.8592391231108
3624,AC012317.1,0
3625,AC012321.1,0
3626,AC012322.1,0
3627,AC012339.1,0
3628,AC012339.2,0
3629,AC012349.1,0
3630,AC012354.1,0
3631,AC012354.2,0
3632,AC012355.1,0
3633,AC012358.1,0
3634,AC012358.2,0
3635,AC012358.3,0.393387270142735
3636,AC012360.1,0
3637,AC012360.2,0
3638,AC012360.3,0
3639,AC012361.1,0
3640,AC012362.1,0
3641,AC012363.1,0
3642,AC012363.2,0
3643,AC012366.1,0
3644,AC012368.1,0.0117097945857219
3645,AC012368.2,0
3646,AC012368.3,0
3647,AC012370.1,0
3648,AC012370.2,0.082207937781926
3649,AC012377.1,0
3650,AC012378.1,0
3651,AC012378.2,0.0676222955935675
3652,AC012379.1,0.967409327012949
3653,AC012379.2,0
3654,AC012400.1,0
3655,AC012404.1,0
3656,AC012404.2,0
3657,AC012409.1,0
3658,AC012409.2,0
3659,AC012409.3,0.0394727739465645
3660,AC012409.4,0
3661,AC012413.1,0.0495290945830151
3662,AC012414.1,1.50819844338402
3663,AC012414.2,0
3664,AC012414.3,0
3665,AC012414.4,0
3666,AC012414.5,0.0108806277978593
3667,AC012414.6,0
3668,AC012414.7,1.6170185991451e-06
3669,AC012417.1,0.0183420847119067
3670,AC012433.1,0
3671,AC012435.1,0.0260588731427246
3672,AC012435.2,0
3673,AC012441.1,1.91238817748224
3674,AC012441.2,0.178565280869823
3675,AC012442.1,0
3676,AC012442.2,0
3677,AC012443.1,0.230124674427819
3678,AC012445.1,0
3679,AC012447.1,0
3680,AC012451.1,0
3681,AC012454.1,0.0193811283099225
3682,AC012456.1,0.0110973893492323
3683,AC012456.2,0
3684,AC012462.1,0
3685,AC012462.2,0
3686,AC012462.3,0
3687,AC012464.1,0
3688,AC012464.2,0
3689,AC012464.3,0.0294691721784208
3690,AC012467.1,0
3691,AC012467.2,0.261271475508792
3692,AC012468.1,0
3693,AC012470.1,0.00572688682451391
3694,AC012485.1,0
3695,AC012485.2,0
3696,AC012485.3,0
3697,AC012488.1,0
3698,AC012488.2,0
3699,AC012491.1,0
3700,AC012493.1,0
3701,AC012493.2,0
3702,AC012493.3,0
3703,AC012494.1,0
3704,AC012497.1,0
3705,AC012498.1,0
